"name","score"
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",4
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",5
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",3
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",4
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",3
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-2
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-4
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",3
"AamirKhan",4
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",4
"AamirKhan",1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-3
"AamirKhan",-2
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",-3
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",3
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",-1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",3
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",-1
